gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
191,228,747728773706.6086,335.57284769697225,0.2740190029144287,115,[8676.51807229 8643.96385542 8903.27710843],[173.42292443 188.35172467 145.39611977],[8208. 8209. 8405.],[9077. 9007. 9220.]
192,248,747728773706.6086,329.6976825748627,0.29502367973327637,113,[8681.36945813 8660.44334975 8905.35960591],[177.96957302 192.45937577 155.40765951],[8208. 8209. 8405.],[9077. 9007. 9220.]
193,202,747728773706.6086,332.2567171208417,0.27602100372314453,117,[8679.56540084 8654.29535865 8900.81012658],[176.10104786 188.50501482 151.79756195],[8208. 8209. 8405.],[9077. 9007. 9220.]
194,236,747728773706.6086,328.9655899701538,0.2790205478668213,122,[8673.38317757 8668.47196262 8909.71495327],[181.20036645 192.45039817 156.43444795],[8208. 8209. 8405.],[9077. 9007. 9220.]
195,214,747728773706.6086,329.48398249735436,0.27202820777893066,123,[8670.84955752 8670.59734513 8908.87610619],[182.95425809 191.59463983 156.0494948 ],[8190. 8209. 8405.],[9077. 9007. 9220.]
196,226,747728773706.6086,330.5641649497897,0.24701786041259766,125,[8673.15744681 8672.98297872 8907.01702128],[185.70295629 189.42623256 155.6257367 ],[8190. 8209. 8405.],[9077. 9007. 9220.]
197,234,747728773706.6086,335.91495552654163,0.33702754974365234,116,[8680.17105263 8669.48245614 8906.47368421],[187.25241348 192.16571487 160.07417198],[8190. 8209. 8405.],[9077. 9007. 9220.]
198,228,747728773706.6086,333.2650382484489,0.2920198440551758,118,[8683.2008547  8669.44444444 8905.63247863],[186.35041388 190.9519537  158.81691864],[8190. 8209. 8405.],[9077. 9007. 9220.]
199,234,747728773706.6086,331.9076607329992,0.3920307159423828,120,[8683.45833333 8671.52083333 8904.88333333],[184.56585978 190.0629928  157.99816367],[8190. 8209. 8405.],[9077. 9007. 9220.]
200,240,750655882957.9573,331.92345852261434,0.30802154541015625,120,[8685.3562753  8671.43724696 8905.36842105],[182.23262981 189.87981259 156.43171181],[8190. 8209. 8405.],[9077. 9007. 9220.]
201,246,750655882957.9573,330.4628737635944,0.29010939598083496,121,[8703.95867769 8674.52892562 8909.14049587],[192.92088888 203.24357713 160.63300947],[8289. 8209. 8405.],[9077. 9007. 9220.]
202,120,750655882957.9573,331.7898796765866,0.15201067924499512,123,[8624.17842324 8614.24481328 8850.77593361],[206.07120519 193.06667474 165.90628636],[8055. 8106. 8323.],[9077. 9007. 9220.]
203,240,750655882957.9573,334.03851632739344,0.37102746963500977,121,[8682.92718447 8654.53883495 8886.40776699],[188.89373789 188.51403066 154.13664577],[8206. 8209. 8405.],[9077. 9007. 9220.]
204,206,750655882957.9573,332.97310788524345,0.23901772499084473,123,[8676.06779661 8653.58050847 8893.55932203],[189.93963041 182.11750572 147.73722907],[8120. 8209. 8405.],[9077. 9007. 9220.]
205,236,750655882957.9573,330.7404752172075,0.30202198028564453,119,[8696.34042553 8667.53723404 8905.81914894],[190.67924795 186.52007392 146.79073705],[8120. 8209. 8405.],[9077. 9007. 9220.]
206,188,750655882957.9573,328.16181161826665,0.18301606178283691,122,[8682.6473029  8663.03319502 8903.17427386],[183.26423592 181.25500405 140.90302543],[8120. 8142. 8405.],[9077. 9007. 9220.]
207,240,750655882957.9573,326.79862966002065,0.2770216464996338,127,[8696.61111111 8671.43981481 8904.06018519],[184.80762437 183.47803907 149.38004939],[8120. 8209. 8405.],[9077. 9007. 9220.]
208,216,750655882957.9573,326.41986065520865,0.26900386810302734,129,[8693.08888889 8674.13333333 8902.00888889],[188.18534861 184.1658914  153.65100401],[8120. 8209. 8280.],[9077. 9007. 9220.]
209,224,750655882957.9573,325.0513915604834,0.22701692581176758,132,[8694.6069869  8675.49344978 8901.91703057],[185.08105894 183.10601649 154.87901214],[8188. 8209. 8280.],[9077. 9007. 9220.]
210,228,750655882957.9573,325.1519628547652,0.27273988723754883,133,[8700.19555556 8676.88       8909.01777778],[183.46678047 182.79146297 148.20364261],[8188. 8209. 8280.],[9077. 9007. 9220.]
211,224,750655882957.9573,326.17101410950437,0.2920219898223877,135,[8698.93534483 8678.18534483 8908.65948276],[181.85289183 182.39726714 151.27740702],[8188. 8209. 8280.],[9077. 9007. 9220.]
212,232,750655882957.9573,322.1774057105362,0.2880222797393799,139,[8704.99590164 8675.10655738 8906.12295082],[182.11540428 182.87973327 152.36644665],[8188. 8209. 8280.],[9077. 9007. 9220.]
213,244,750655882957.9573,323.56767342993675,0.3610265254974365,139,[8701.26618705 8691.74820144 8909.92086331],[193.69038468 197.32094492 160.60156986],[8289. 8220. 8405.],[9077. 9007. 9220.]
214,138,750655882957.9573,320.8747718088828,0.17801308631896973,141,[8676.82969432 8653.49344978 8876.74672489],[181.87080157 184.56384607 156.10870289],[8237. 8184. 8405.],[9077. 9007. 9220.]
215,228,750655882957.9573,323.55677846582654,0.24802017211914062,137,[8702.71904762 8673.02857143 8885.08571429],[182.26253205 191.95061156 161.95811418],[8234. 8216. 8344.],[9077. 9007. 9220.]
216,210,750655882957.9573,324.1120478159173,0.21052122116088867,139,[8700.75630252 8672.56722689 8883.3907563 ],[182.23410313 190.14048791 155.20916572],[8234. 8189. 8405.],[9077. 9007. 9220.]
217,238,750655882957.9573,317.850483374726,0.31002306938171387,138,[8712.4137931  8681.51231527 8894.08374384],[184.72070838 191.71187226 155.98824599],[8234. 8220. 8405.],[9077. 9007. 9220.]
218,202,750655882957.9573,319.843610964732,0.17601299285888672,143,[8707.9587156  8681.02752294 8900.79357798],[185.476409   185.91126712 155.82146498],[8266. 8220. 8405.],[9077. 9007. 9220.]
219,218,750655882957.9573,320.03496503176393,0.22301673889160156,146,[8711.10132159 8675.34801762 8901.62995595],[186.9297339  187.20230413 157.30557423],[8266. 8220. 8405.],[9077. 9007. 9220.]
220,226,750655882957.9573,319.1984381797748,0.23401784896850586,135,[8709.35294118 8676.55042017 8911.93277311],[182.54227498 184.54136763 155.16316872],[8275. 8220. 8405.],[9077. 9007. 9220.]
221,238,750655882957.9573,319.1984381797749,0.3880293369293213,135,[8713.23694779 8669.1124498  8912.40562249],[180.68760923 186.04944771 156.81419225],[8275. 8220. 8405.],[9077. 9007. 9220.]
222,248,750655882957.9573,308.59173097635824,0.2726418972015381,134,[8730.23880597 8675.08208955 8937.85074627],[177.62862395 175.25814855 149.65046377],[8281. 8220. 8405.],[9077. 9007. 9220.]
223,134,750655882957.9573,308.63045505074376,0.16054224967956543,135,[8677.13469388 8619.6        8887.70204082],[177.48295181 172.21442259 150.16178009],[8146. 8002. 8405.],[9077. 9007. 9220.]
224,244,750655882957.9573,308.37511171003314,0.30002307891845703,135,[8717.08095238 8660.8047619  8919.92857143],[163.99717802 162.76344206 143.65497569],[8281. 8220. 8405.],[9077. 9007. 9220.]
225,210,750655882957.9573,307.07148061299284,0.20905280113220215,138,[8715.04878049 8658.17886179 8916.85772358],[161.19078499 158.36805092 139.79968277],[8281. 8220. 8405.],[9077. 9007. 9220.]
226,246,750655882957.9573,312.4485424392123,0.3125314712524414,132,[8726.0855615  8665.60962567 8936.29411765],[173.82754117 168.24168544 147.07077171],[8230. 8220. 8405.],[9077. 9007. 9220.]
